"","h_name","h_id","datetime","lat","lon","radius","status","id","windspeed_max","pressure_min","wind_34_ne","wind_34_se","wind_34_sw","wind_34_nw","wind_50_ne","wind_50_se","wind_50_sw","wind_50_nw","wind_64_ne","wind_64_se","wind_64_sw","wind_64_nw","rainfall"
"19167","DENNIS","AL042005",2005-07-13 00:00:00,"38.5N","87.8W",0,"TD","",15,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19168","DENNIS","AL042005",2005-07-13 00:00:00,"38.5N","87.8W",0,"TD","",15,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19169","DENNIS","AL042005",2005-07-13 00:00:00,"38.5N","87.8W",0,"TD","",15,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19170","DENNIS","AL042005",2005-07-13 00:00:00,"38.5N","87.8W",0,"TD","",15,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19171","DENNIS","AL042005",2005-07-13 06:00:00,"38.9N","87.2W",0,"TD","",15,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19172","DENNIS","AL042005",2005-07-13 12:00:00,"39.2N","86.5W",0,"LO","",15,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19173","DENNIS","AL042005",2005-07-13 18:00:00,"39.2N","85.8W",0,"LO","",15,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19174","DENNIS","AL042005",2005-07-14 00:00:00,"39.2N","85.7W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19175","DENNIS","AL042005",2005-07-14 00:00:00,"39.2N","85.7W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19176","DENNIS","AL042005",2005-07-14 00:00:00,"39.2N","85.7W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19177","DENNIS","AL042005",2005-07-14 00:00:00,"39.2N","85.7W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19178","DENNIS","AL042005",2005-07-14 06:00:00,"39.0N","85.6W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19179","DENNIS","AL042005",2005-07-14 12:00:00,"38.7N","85.6W",0,"LO","",10,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19180","DENNIS","AL042005",2005-07-14 18:00:00,"38.4N","85.6W",0,"LO","",10,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19181","DENNIS","AL042005",2005-07-15 00:00:00,"38.1N","85.8W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,0
"19182","DENNIS","AL042005",2005-07-15 00:00:00,"38.1N","85.8W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,0.425
"19183","DENNIS","AL042005",2005-07-15 00:00:00,"38.1N","85.8W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,6.019
"19184","DENNIS","AL042005",2005-07-15 00:00:00,"38.1N","85.8W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,2.09
"19185","DENNIS","AL042005",2005-07-15 06:00:00,"37.9N","86.2W",0,"LO","",10,1010,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19186","DENNIS","AL042005",2005-07-15 12:00:00,"38.1N","86.4W",0,"LO","",10,1012,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19187","DENNIS","AL042005",2005-07-15 18:00:00,"38.4N","86.6W",0,"LO","",10,1012,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19188","DENNIS","AL042005",2005-07-16 00:00:00,"38.6N","86.8W",0,"LO","",10,1011,0,0,0,0,0,0,0,0,0,0,0,0,31.897
"19189","DENNIS","AL042005",2005-07-16 00:00:00,"38.6N","86.8W",0,"LO","",10,1011,0,0,0,0,0,0,0,0,0,0,0,0,0.756
"19190","DENNIS","AL042005",2005-07-16 00:00:00,"38.6N","86.8W",0,"LO","",10,1011,0,0,0,0,0,0,0,0,0,0,0,0,4.924
"19191","DENNIS","AL042005",2005-07-16 00:00:00,"38.6N","86.8W",0,"LO","",10,1011,0,0,0,0,0,0,0,0,0,0,0,0,7.346
"19192","DENNIS","AL042005",2005-07-16 06:00:00,"39.4N","86.5W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19193","DENNIS","AL042005",2005-07-16 12:00:00,"40.2N","86.2W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19194","DENNIS","AL042005",2005-07-16 18:00:00,"40.8N","85.2W",0,"LO","",10,1014,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19195","DENNIS","AL042005",2005-07-17 00:00:00,"41.3N","84.1W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,13.308
"19196","DENNIS","AL042005",2005-07-17 00:00:00,"41.3N","84.1W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,0.111
"19197","DENNIS","AL042005",2005-07-17 00:00:00,"41.3N","84.1W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,0
"19198","DENNIS","AL042005",2005-07-17 00:00:00,"41.3N","84.1W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,0.231
"19199","DENNIS","AL042005",2005-07-17 06:00:00,"42.2N","83.2W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19200","DENNIS","AL042005",2005-07-17 12:00:00,"43.1N","82.3W",0,"LO","",10,1013,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19201","DENNIS","AL042005",2005-07-17 18:00:00,"43.9N","81.4W",0,"LO","",10,1012,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19202","DENNIS","AL042005",2005-07-18 00:00:00,"44.6N","80.5W",0,"LO","",10,1010,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"19203","DENNIS","AL042005",2005-07-18 00:00:00,"44.6N","80.5W",0,"LO","",10,1010,0,0,0,0,0,0,0,0,0,0,0,0,1.579
"19204","DENNIS","AL042005",2005-07-18 06:00:00,"45.8N","79.8W",0,"LO","",10,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19205","DANIELLE","AL042004",2004-08-13 12:00:00,"12.3N","21.8W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19206","DANIELLE","AL042004",2004-08-13 18:00:00,"12.4N","23.0W",0,"TD","",30,1009,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19207","DANIELLE","AL042004",2004-08-14 00:00:00,"12.6N","24.2W",45,"TS","",35,1009,45,45,45,45,0,0,0,0,0,0,0,0,442.437
"19208","DANIELLE","AL042004",2004-08-14 00:00:00,"12.6N","24.2W",45,"TS","",35,1009,45,45,45,45,0,0,0,0,0,0,0,0,839.201
"19209","DANIELLE","AL042004",2004-08-14 00:00:00,"12.6N","24.2W",45,"TS","",35,1009,45,45,45,45,0,0,0,0,0,0,0,0,1531.662
"19210","DANIELLE","AL042004",2004-08-14 00:00:00,"12.6N","24.2W",45,"TS","",35,1009,45,45,45,45,0,0,0,0,0,0,0,0,2796.199
"19211","DANIELLE","AL042004",2004-08-14 06:00:00,"12.9N","25.5W",50,"TS","",40,1004,50,50,50,50,0,0,0,0,0,0,0,0,NA
"19212","DANIELLE","AL042004",2004-08-14 12:00:00,"13.2N","26.8W",60,"TS","",45,1004,60,50,50,50,0,0,0,0,0,0,0,0,NA
"19213","DANIELLE","AL042004",2004-08-14 18:00:00,"13.5N","28.1W",90,"TS","",55,994,90,75,75,75,25,25,25,25,0,0,0,0,NA
"19214","DANIELLE","AL042004",2004-08-15 00:00:00,"13.8N","29.3W",120,"HU","",65,987,120,75,75,90,40,40,40,40,20,20,20,20,2819.005
"19215","DANIELLE","AL042004",2004-08-15 00:00:00,"13.8N","29.3W",120,"HU","",65,987,120,75,75,90,40,40,40,40,20,20,20,20,3026.195
"19216","DANIELLE","AL042004",2004-08-15 00:00:00,"13.8N","29.3W",120,"HU","",65,987,120,75,75,90,40,40,40,40,20,20,20,20,2789.921
"19217","DANIELLE","AL042004",2004-08-15 00:00:00,"13.8N","29.3W",120,"HU","",65,987,120,75,75,90,40,40,40,40,20,20,20,20,2069.411
"19218","DANIELLE","AL042004",2004-08-15 06:00:00,"14.1N","30.8W",120,"HU","",75,981,120,75,75,100,50,40,40,50,25,20,20,25,NA
"19219","DANIELLE","AL042004",2004-08-15 12:00:00,"14.7N","32.1W",120,"HU","",80,978,120,75,75,120,75,40,40,75,25,20,20,25,NA
"19220","DANIELLE","AL042004",2004-08-15 18:00:00,"15.2N","33.5W",120,"HU","",85,975,120,75,75,120,60,40,40,60,25,25,20,25,NA
"19221","DANIELLE","AL042004",2004-08-16 00:00:00,"16.0N","34.8W",100,"HU","",90,970,100,90,60,100,40,60,30,40,20,20,15,20,2347.87
"19222","DANIELLE","AL042004",2004-08-16 00:00:00,"16.0N","34.8W",100,"HU","",90,970,100,90,60,100,40,60,30,40,20,20,15,20,2439.336
"19223","DANIELLE","AL042004",2004-08-16 00:00:00,"16.0N","34.8W",100,"HU","",90,970,100,90,60,100,40,60,30,40,20,20,15,20,2404.621
"19224","DANIELLE","AL042004",2004-08-16 00:00:00,"16.0N","34.8W",100,"HU","",90,970,100,90,60,100,40,60,30,40,20,20,15,20,3360.709
"19225","DANIELLE","AL042004",2004-08-16 06:00:00,"16.8N","36.0W",90,"HU","",90,970,90,90,60,90,40,60,30,40,20,20,15,20,NA
"19226","DANIELLE","AL042004",2004-08-16 12:00:00,"17.7N","37.2W",90,"HU","",90,970,75,90,60,75,60,60,40,40,20,20,20,20,NA
"19227","DANIELLE","AL042004",2004-08-16 18:00:00,"19.0N","38.2W",90,"HU","",95,964,75,90,60,60,60,60,40,40,25,25,20,20,NA
"19228","DANIELLE","AL042004",2004-08-17 00:00:00,"20.3N","38.9W",90,"HU","",95,965,90,90,60,60,70,70,40,40,25,25,20,20,5034.915
"19229","DANIELLE","AL042004",2004-08-17 00:00:00,"20.3N","38.9W",90,"HU","",95,965,90,90,60,60,70,70,40,40,25,25,20,20,4931.278
"19230","DANIELLE","AL042004",2004-08-17 00:00:00,"20.3N","38.9W",90,"HU","",95,965,90,90,60,60,70,70,40,40,25,25,20,20,4225.424
"19231","DANIELLE","AL042004",2004-08-17 00:00:00,"20.3N","38.9W",90,"HU","",95,965,90,90,60,60,70,70,40,40,25,25,20,20,2591.522
"19232","DANIELLE","AL042004",2004-08-17 06:00:00,"21.7N","39.6W",90,"HU","",90,970,90,90,60,60,70,70,30,30,25,25,15,15,NA
"19233","DANIELLE","AL042004",2004-08-17 12:00:00,"23.3N","40.0W",90,"HU","",90,970,90,90,60,60,70,70,30,30,25,25,10,10,NA
"19234","DANIELLE","AL042004",2004-08-17 18:00:00,"24.6N","40.3W",90,"HU","",85,974,90,90,60,60,70,70,30,30,20,20,20,20,NA
"19235","DANIELLE","AL042004",2004-08-18 00:00:00,"25.9N","40.6W",90,"HU","",75,981,90,90,60,60,60,60,40,30,20,20,20,15,3577.199
"19236","DANIELLE","AL042004",2004-08-18 00:00:00,"25.9N","40.6W",90,"HU","",75,981,90,90,60,60,60,60,40,30,20,20,20,15,2771.845
"19237","DANIELLE","AL042004",2004-08-18 00:00:00,"25.9N","40.6W",90,"HU","",75,981,90,90,60,60,60,60,40,30,20,20,20,15,2371.064
"19238","DANIELLE","AL042004",2004-08-18 00:00:00,"25.9N","40.6W",90,"HU","",75,981,90,90,60,60,60,60,40,30,20,20,20,15,2236.797
"19239","DANIELLE","AL042004",2004-08-18 06:00:00,"27.3N","40.3W",90,"HU","",65,985,90,60,40,60,50,30,20,20,20,20,0,0,NA
"19240","DANIELLE","AL042004",2004-08-18 12:00:00,"28.1N","39.8W",90,"TS","",55,994,90,60,0,60,50,30,0,20,0,0,0,0,NA
"19241","DANIELLE","AL042004",2004-08-18 18:00:00,"28.9N","38.9W",90,"TS","",45,1005,90,60,0,25,0,0,0,0,0,0,0,0,NA
"19242","DANIELLE","AL042004",2004-08-19 00:00:00,"29.3N","37.8W",90,"TS","",40,1007,90,60,0,60,0,0,0,0,0,0,0,0,2824.52
"19243","DANIELLE","AL042004",2004-08-19 00:00:00,"29.3N","37.8W",90,"TS","",40,1007,90,60,0,60,0,0,0,0,0,0,0,0,1835.837
"19244","DANIELLE","AL042004",2004-08-19 00:00:00,"29.3N","37.8W",90,"TS","",40,1007,90,60,0,60,0,0,0,0,0,0,0,0,1479.775
"19245","DANIELLE","AL042004",2004-08-19 00:00:00,"29.3N","37.8W",90,"TS","",40,1007,90,60,0,60,0,0,0,0,0,0,0,0,336.936
"19246","DANIELLE","AL042004",2004-08-19 06:00:00,"29.7N","37.7W",90,"TS","",40,1007,90,50,0,40,0,0,0,0,0,0,0,0,NA
"19247","DANIELLE","AL042004",2004-08-19 12:00:00,"29.9N","37.7W",90,"TS","",35,1007,90,0,0,0,0,0,0,0,0,0,0,0,NA
"19248","DANIELLE","AL042004",2004-08-19 18:00:00,"29.9N","37.2W",90,"TS","",35,1007,90,0,0,0,0,0,0,0,0,0,0,0,NA
"19249","DANIELLE","AL042004",2004-08-20 00:00:00,"29.8N","36.8W",90,"TS","",35,1009,90,0,0,0,0,0,0,0,0,0,0,0,900.93
"19250","DANIELLE","AL042004",2004-08-20 00:00:00,"29.8N","36.8W",90,"TS","",35,1009,90,0,0,0,0,0,0,0,0,0,0,0,1393.563
"19251","DANIELLE","AL042004",2004-08-20 00:00:00,"29.8N","36.8W",90,"TS","",35,1009,90,0,0,0,0,0,0,0,0,0,0,0,1215.609
"19252","DANIELLE","AL042004",2004-08-20 00:00:00,"29.8N","36.8W",90,"TS","",35,1009,90,0,0,0,0,0,0,0,0,0,0,0,5.419
"19253","DANIELLE","AL042004",2004-08-20 06:00:00,"30.2N","37.0W",90,"TS","",35,1010,90,0,0,0,0,0,0,0,0,0,0,0,NA
"19254","DANIELLE","AL042004",2004-08-20 12:00:00,"30.5N","37.2W",90,"TS","",35,1011,90,0,0,0,0,0,0,0,0,0,0,0,NA
"19255","DANIELLE","AL042004",2004-08-20 18:00:00,"30.9N","37.6W",0,"TD","",30,1012,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19256","DANIELLE","AL042004",2004-08-21 00:00:00,"30.9N","38.0W",0,"TD","",30,1012,0,0,0,0,0,0,0,0,0,0,0,0,19.375
"19257","DANIELLE","AL042004",2004-08-21 00:00:00,"30.9N","38.0W",0,"TD","",30,1012,0,0,0,0,0,0,0,0,0,0,0,0,0.422
"19258","DANIELLE","AL042004",2004-08-21 00:00:00,"30.9N","38.0W",0,"TD","",30,1012,0,0,0,0,0,0,0,0,0,0,0,0,0.656
"19259","DANIELLE","AL042004",2004-08-21 00:00:00,"30.9N","38.0W",0,"TD","",30,1012,0,0,0,0,0,0,0,0,0,0,0,0,0.337
"19260","DANIELLE","AL042004",2004-08-21 06:00:00,"30.6N","38.6W",0,"TD","",30,1013,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19261","DANIELLE","AL042004",2004-08-21 12:00:00,"30.7N","38.9W",0,"TD","",25,1014,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19262","DANIELLE","AL042004",2004-08-21 18:00:00,"30.5N","39.2W",0,"LO","",25,1014,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19263","DANIELLE","AL042004",2004-08-22 00:00:00,"30.3N","39.8W",0,"LO","",25,1015,0,0,0,0,0,0,0,0,0,0,0,0,0
"19264","DANIELLE","AL042004",2004-08-22 00:00:00,"30.3N","39.8W",0,"LO","",25,1015,0,0,0,0,0,0,0,0,0,0,0,0,26.109
"19265","DANIELLE","AL042004",2004-08-22 00:00:00,"30.3N","39.8W",0,"LO","",25,1015,0,0,0,0,0,0,0,0,0,0,0,0,0.812
"19266","DANIELLE","AL042004",2004-08-22 00:00:00,"30.3N","39.8W",0,"LO","",25,1015,0,0,0,0,0,0,0,0,0,0,0,0,1.483
"19267","DANIELLE","AL042004",2004-08-22 06:00:00,"30.2N","40.3W",0,"LO","",25,1015,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19268","DANIELLE","AL042004",2004-08-22 12:00:00,"30.3N","40.8W",0,"LO","",25,1015,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19269","DANIELLE","AL042004",2004-08-22 18:00:00,"30.4N","41.2W",0,"LO","",25,1016,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19270","DANIELLE","AL042004",2004-08-23 00:00:00,"30.8N","42.0W",0,"LO","",25,1016,0,0,0,0,0,0,0,0,0,0,0,0,0.439
"19271","DANIELLE","AL042004",2004-08-23 00:00:00,"30.8N","42.0W",0,"LO","",25,1016,0,0,0,0,0,0,0,0,0,0,0,0,8.439
"19272","DANIELLE","AL042004",2004-08-23 00:00:00,"30.8N","42.0W",0,"LO","",25,1016,0,0,0,0,0,0,0,0,0,0,0,0,0.05
"19273","DANIELLE","AL042004",2004-08-23 00:00:00,"30.8N","42.0W",0,"LO","",25,1016,0,0,0,0,0,0,0,0,0,0,0,0,0
"19274","DANIELLE","AL042004",2004-08-23 06:00:00,"31.7N","42.5W",0,"LO","",25,1017,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19275","DANIELLE","AL042004",2004-08-23 12:00:00,"32.3N","43.3W",0,"LO","",25,1017,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19276","DANIELLE","AL042004",2004-08-23 18:00:00,"33.1N","43.8W",0,"LO","",25,1017,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19277","DANIELLE","AL042004",2004-08-24 00:00:00,"33.9N","44.2W",0,"LO","",20,1018,0,0,0,0,0,0,0,0,0,0,0,0,0.306
"19278","DANIELLE","AL042004",2004-08-24 00:00:00,"33.9N","44.2W",0,"LO","",20,1018,0,0,0,0,0,0,0,0,0,0,0,0,98.447
"19279","DANIELLE","AL042004",2004-08-24 00:00:00,"33.9N","44.2W",0,"LO","",20,1018,0,0,0,0,0,0,0,0,0,0,0,0,0.197
"19280","DANIELLE","AL042004",2004-08-24 00:00:00,"33.9N","44.2W",0,"LO","",20,1018,0,0,0,0,0,0,0,0,0,0,0,0,0.044
"19281","DANIELLE","AL042004",2004-08-24 06:00:00,"34.7N","44.6W",0,"LO","",20,1018,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19282","DANIELLE","AL042004",2004-08-24 12:00:00,"35.5N","45.0W",0,"LO","",20,1019,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19283","DANIELLE","AL042004",2004-08-24 18:00:00,"36.4N","45.2W",0,"LO","",20,1019,0,0,0,0,0,0,0,0,0,0,0,0,NA
"19284","CLAUDETTE","AL042003",2003-07-07 00:00:00,"11.1N","53.5W",0,"WV","",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.433
"19285","CLAUDETTE","AL042003",2003-07-07 00:00:00,"11.1N","53.5W",0,"WV","",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.861
"19286","CLAUDETTE","AL042003",2003-07-07 00:00:00,"11.1N","53.5W",0,"WV","",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.478
"19287","CLAUDETTE","AL042003",2003-07-07 00:00:00,"11.1N","53.5W",0,"WV","",25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.183
"19288","CLAUDETTE","AL042003",2003-07-07 06:00:00,"11.8N","55.3W",0,"WV","",30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19289","CLAUDETTE","AL042003",2003-07-07 12:00:00,"12.6N","57.5W",0,"WV","",30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19290","CLAUDETTE","AL042003",2003-07-07 18:00:00,"13.2N","59.8W",0,"WV","",35,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19291","CLAUDETTE","AL042003",2003-07-08 00:00:00,"13.7N","62.0W",0,"WV","",35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.906
"19292","CLAUDETTE","AL042003",2003-07-08 00:00:00,"13.7N","62.0W",0,"WV","",35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,228.819
"19293","CLAUDETTE","AL042003",2003-07-08 00:00:00,"13.7N","62.0W",0,"WV","",35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80.96
"19294","CLAUDETTE","AL042003",2003-07-08 00:00:00,"13.7N","62.0W",0,"WV","",35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,71.3
"19295","CLAUDETTE","AL042003",2003-07-08 06:00:00,"14.0N","64.8W",0,"WV","",40,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19296","CLAUDETTE","AL042003",2003-07-08 12:00:00,"14.4N","67.6W",0,"WV","",40,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19297","CLAUDETTE","AL042003",2003-07-08 18:00:00,"14.8N","70.0W",0,"TS","",45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19298","CLAUDETTE","AL042003",2003-07-09 00:00:00,"15.0N","72.0W",0,"TS","",50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,66.306
"19299","CLAUDETTE","AL042003",2003-07-09 00:00:00,"15.0N","72.0W",0,"TS","",50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,105.153
"19300","CLAUDETTE","AL042003",2003-07-09 00:00:00,"15.0N","72.0W",0,"TS","",50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.919
"19301","CLAUDETTE","AL042003",2003-07-09 00:00:00,"15.0N","72.0W",0,"TS","",50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56.889
"19302","CLAUDETTE","AL042003",2003-07-09 06:00:00,"15.1N","74.4W",0,"TS","",60,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19303","CLAUDETTE","AL042003",2003-07-09 12:00:00,"15.3N","76.5W",0,"TS","",55,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19304","CLAUDETTE","AL042003",2003-07-09 18:00:00,"15.8N","78.6W",0,"TS","",55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19305","CLAUDETTE","AL042003",2003-07-10 00:00:00,"16.1N","80.3W",0,"TS","",55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.633
"19306","CLAUDETTE","AL042003",2003-07-10 00:00:00,"16.1N","80.3W",0,"TS","",55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,64.292
"19307","CLAUDETTE","AL042003",2003-07-10 00:00:00,"16.1N","80.3W",0,"TS","",55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,92.061
"19308","CLAUDETTE","AL042003",2003-07-10 00:00:00,"16.1N","80.3W",0,"TS","",55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.428
"19309","CLAUDETTE","AL042003",2003-07-10 06:00:00,"16.6N","81.7W",0,"TS","",55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19310","CLAUDETTE","AL042003",2003-07-10 12:00:00,"17.5N","82.8W",0,"HU","",70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19311","CLAUDETTE","AL042003",2003-07-10 18:00:00,"18.6N","84.1W",0,"TS","",55,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19312","CLAUDETTE","AL042003",2003-07-11 00:00:00,"19.7N","85.5W",0,"TS","",50,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.048
"19313","CLAUDETTE","AL042003",2003-07-11 00:00:00,"19.7N","85.5W",0,"TS","",50,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.606
"19314","CLAUDETTE","AL042003",2003-07-11 00:00:00,"19.7N","85.5W",0,"TS","",50,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.402
"19315","CLAUDETTE","AL042003",2003-07-11 00:00:00,"19.7N","85.5W",0,"TS","",50,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.025
"19316","CLAUDETTE","AL042003",2003-07-11 06:00:00,"20.4N","86.3W",0,"TS","",50,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19317","CLAUDETTE","AL042003",2003-07-11 10:00:00,"20.8N","86.9W",0,"TS","L",50,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19318","CLAUDETTE","AL042003",2003-07-11 12:00:00,"21.1N","87.2W",0,"TS","",50,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19319","CLAUDETTE","AL042003",2003-07-11 18:00:00,"21.8N","88.2W",0,"TS","",45,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19320","CLAUDETTE","AL042003",2003-07-12 00:00:00,"22.6N","89.2W",0,"TS","",45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.033
"19321","CLAUDETTE","AL042003",2003-07-12 00:00:00,"22.6N","89.2W",0,"TS","",45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.653
"19322","CLAUDETTE","AL042003",2003-07-12 00:00:00,"22.6N","89.2W",0,"TS","",45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.997
"19323","CLAUDETTE","AL042003",2003-07-12 00:00:00,"22.6N","89.2W",0,"TS","",45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.654
"19324","CLAUDETTE","AL042003",2003-07-12 06:00:00,"23.3N","90.2W",0,"TS","",45,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19325","CLAUDETTE","AL042003",2003-07-12 12:00:00,"23.9N","90.7W",0,"TS","",45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19326","CLAUDETTE","AL042003",2003-07-12 18:00:00,"24.6N","90.9W",0,"TS","",45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19327","CLAUDETTE","AL042003",2003-07-13 00:00:00,"24.9N","91.5W",0,"TS","",45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.653
"19328","CLAUDETTE","AL042003",2003-07-13 00:00:00,"24.9N","91.5W",0,"TS","",45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.942
"19329","CLAUDETTE","AL042003",2003-07-13 00:00:00,"24.9N","91.5W",0,"TS","",45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.703
"19330","CLAUDETTE","AL042003",2003-07-13 00:00:00,"24.9N","91.5W",0,"TS","",45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.438
"19331","CLAUDETTE","AL042003",2003-07-13 06:00:00,"24.9N","91.9W",0,"TS","",45,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
"19332","CLAUDETTE","AL042003",2003-07-13 12:00:00,"25.1N","92.1W",0,"TS","",50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA
