"","date","hours","id","status","lat","lon","windspeed_max","pressure_min","wind_34_ne","wind_34_se","wind_34_sw","wind_34_nw","wind_50_ne","wind_50_se","wind_50_sw","wind_50_nw","wind_64_ne","wind_64_se","wind_64_sw","wind_64_nw","h_name"
"16992","20180911","0000","","TS","14.5N","46.2W","60","997","40","20","20","40","20","0","0","20","0","0","0","0","ISAAC"
"16993","20180911","0600","","TS","14.6N","47.6W","60","997","50","20","20","50","20","0","0","20","0","0","0","0","ISAAC"
"16994","20180911","1200","","TS","14.6N","49.1W","60","997","70","20","20","70","20","0","0","20","0","0","0","0","ISAAC"
"16995","20180911","1800","","TS","14.6N","50.5W","60","997","90","20","20","90","20","0","0","20","0","0","0","0","ISAAC"
"16996","20180912","0000","","TS","14.5N","51.7W","55","998","90","20","0","90","20","0","0","20","0","0","0","0","ISAAC"
"16997","20180912","0600","","TS","14.6N","52.9W","55","999","100","40","0","100","20","0","0","20","0","0","0","0","ISAAC"
"16998","20180912","1200","","TS","14.9N","54.2W","55","1001","120","60","0","140","40","0","0","40","0","0","0","0","ISAAC"
"16999","20180912","1800","","TS","15.2N","55.7W","50","1003","140","60","0","140","60","0","0","50","0","0","0","0","ISAAC"
"17000","20180913","0000","","TS","15.3N","57.2W","45","1004","140","90","0","140","0","0","0","0","0","0","0","0","ISAAC"
"17001","20180913","0600","","TS","15.1N","58.9W","40","1004","140","110","0","140","0","0","0","0","0","0","0","0","ISAAC"
"17002","20180913","1200","","TS","14.9N","60.7W","40","1004","140","110","0","120","0","0","0","0","0","0","0","0","ISAAC"
"17003","20180913","1800","","TS","14.9N","62.3W","35","1004","90","0","0","90","0","0","0","0","0","0","0","0","ISAAC"
"17004","20180914","0000","","TS","14.9N","63.6W","35","1004","70","0","0","0","0","0","0","0","0","0","0","0","ISAAC"
"17005","20180914","0600","","TS","15.0N","64.8W","35","1004","50","0","0","0","0","0","0","0","0","0","0","0","ISAAC"
"17006","20180914","1200","","TS","15.2N","66.2W","35","1004","50","50","0","0","0","0","0","0","0","0","0","0","ISAAC"
"17007","20180914","1800","","TS","15.3N","67.6W","35","1004","50","50","0","0","0","0","0","0","0","0","0","0","ISAAC"
"17008","20180915","0000","","TD","15.4N","69.0W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","ISAAC"
"17009","20180912","0000","","EX","37.0N","39.8W","45","1012","0","0","0","120","0","0","0","0","0","0","0","0","JOYCE"
"17010","20180912","0600","","EX","36.6N","40.7W","45","1011","150","60","60","150","0","0","0","0","0","0","0","0","JOYCE"
"17011","20180912","1200","","SS","35.8N","41.5W","40","1010","150","60","60","150","0","0","0","0","0","0","0","0","JOYCE"
"17012","20180912","1800","","SS","34.8N","41.9W","40","1008","0","0","0","100","0","0","0","0","0","0","0","0","JOYCE"
"17013","20180913","0000","","SS","34.3N","42.4W","40","1006","0","0","0","100","0","0","0","0","0","0","0","0","JOYCE"
"17014","20180913","0600","","SS","34.0N","42.9W","40","1005","0","0","0","70","0","0","0","0","0","0","0","0","JOYCE"
"17015","20180913","1200","","SS","33.9N","43.4W","35","1004","0","0","0","70","0","0","0","0","0","0","0","0","JOYCE"
"17016","20180913","1800","","SS","33.6N","43.9W","35","1003","0","0","0","60","0","0","0","0","0","0","0","0","JOYCE"
"17017","20180914","0000","","TS","33.1N","44.4W","35","1002","0","30","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17018","20180914","0600","","TS","32.5N","44.8W","35","1001","0","30","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17019","20180914","1200","","TS","31.8N","44.9W","35","1000","0","30","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17020","20180914","1800","","TS","31.5N","44.5W","40","997","30","30","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17021","20180915","0000","","TS","31.4N","43.9W","45","995","30","30","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17022","20180915","0600","","TS","31.5N","42.8W","45","995","40","40","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17023","20180915","1200","","TS","31.9N","41.6W","40","1001","40","40","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17024","20180915","1800","","TS","32.5N","40.3W","40","1003","40","40","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17025","20180916","0000","","TS","33.2N","38.8W","35","1005","40","40","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17026","20180916","0600","","TS","33.8N","37.1W","35","1006","40","40","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17027","20180916","1200","","TD","34.3N","35.2W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17028","20180916","1800","","TD","34.4N","33.2W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17029","20180917","0000","","TD","34.3N","31.4W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17030","20180917","0600","","TD","34.2N","30.1W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17031","20180917","1200","","TD","34.1N","28.9W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17032","20180917","1800","","TD","33.9N","28.0W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17033","20180918","0000","","TD","33.5N","27.5W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17034","20180918","0600","","TD","32.8N","27.3W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17035","20180918","1200","","TD","32.0N","27.3W","30","1007","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17036","20180918","1800","","TD","31.1N","27.5W","25","1008","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17037","20180919","0000","","LO","30.4N","27.9W","25","1009","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17038","20180919","0600","","LO","30.0N","28.5W","20","1010","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17039","20180919","1200","","LO","29.9N","29.2W","20","1011","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17040","20180919","1800","","LO","29.9N","29.9W","20","1012","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17041","20180920","0000","","LO","29.8N","30.6W","20","1013","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17042","20180920","0600","","LO","29.6N","31.4W","20","1014","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17043","20180920","1200","","LO","29.5N","32.3W","20","1014","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17044","20180920","1800","","LO","29.6N","33.2W","20","1014","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17045","20180921","0000","","LO","29.7N","34.0W","20","1014","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17046","20180921","0600","","LO","30.1N","34.7W","20","1014","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17047","20180921","1200","","LO","30.8N","35.0W","20","1014","0","0","0","0","0","0","0","0","0","0","0","0","JOYCE"
"17048","20180921","1800","","TD","12.9N","52.5W","30","1008","0","0","0","0","0","0","0","0","0","0","0","0","ELEVEN"
"17049","20180922","0000","","TD","13.0N","53.2W","30","1007","0","0","0","0","0","0","0","0","0","0","0","0","ELEVEN"
"17050","20180922","0600","","TD","13.0N","53.4W","30","1007","0","0","0","0","0","0","0","0","0","0","0","0","ELEVEN"
"17051","20180922","1200","","TD","13.2N","53.7W","25","1008","0","0","0","0","0","0","0","0","0","0","0","0","ELEVEN"
"17052","20180922","1800","","TD","13.4N","53.9W","25","1008","0","0","0","0","0","0","0","0","0","0","0","0","ELEVEN"
"17053","20180922","0600","","TD","7.7N","21.8W","30","1007","0","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17054","20180922","1200","","TS","8.1N","22.9W","35","1005","20","0","0","20","0","0","0","0","0","0","0","0","KIRK"
"17055","20180922","1800","","TS","8.5N","24.1W","35","1005","30","0","0","20","0","0","0","0","0","0","0","0","KIRK"
"17056","20180923","0000","","TS","8.9N","25.7W","35","1005","30","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17057","20180923","0600","","TS","9.1N","27.3W","35","1005","40","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17058","20180923","1200","","WV","9.2N","29.3W","35","1005","60","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17059","20180923","1800","","WV","9.3N","31.7W","30","1006","0","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17060","20180924","0000","","WV","9.4N","34.1W","25","1007","0","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17061","20180924","0600","","WV","9.6N","36.4W","30","1007","0","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17062","20180924","1200","","WV","9.8N","38.5W","35","1007","80","0","0","80","0","0","0","0","0","0","0","0","KIRK"
"17063","20180924","1800","","WV","10.0N","40.6W","35","1007","120","0","0","120","0","0","0","0","0","0","0","0","KIRK"
"17064","20180925","0000","","WV","10.3N","42.7W","35","1007","140","0","0","60","0","0","0","0","0","0","0","0","KIRK"
"17065","20180925","0600","","WV","10.7N","44.8W","35","1007","140","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17066","20180925","1200","","WV","11.0N","46.8W","35","1007","140","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17067","20180925","1800","","WV","11.3N","48.6W","40","1006","140","0","0","0","0","0","0","0","0","0","0","0","KIRK"
"17068","20180926","0000","","TS","11.5N","50.3W","45","1005","120","90","0","40","0","0","0","0","0","0","0","0","KIRK"
"17069","20180926","0600","","TS","11.8N","52.0W","50","1004","100","90","0","40","30","0","0","0","0","0","0","0","KIRK"
"17070","20180926","1200","","TS","12.1N","53.6W","55","1002","100","90","0","60","30","0","0","0","0","0","0","0","KIRK"
"17071","20180926","1800","","TS","12.5N","55.0W","55","998","100","100","0","70","40","0","0","0","0","0","0","0","KIRK"
"17072","20180927","0000","","TS","12.9N","56.4W","50","1002","110","110","0","80","40","0","0","0","0","0","0","0","KIRK"
"17073","20180927","0600","","TS","13.3N","57.7W","50","1002","120","110","0","70","40","0","0","0","0","0","0","0","KIRK"
"17074","20180927","1200","","TS","13.6N","58.7W","50","998","120","110","0","60","40","0","0","0","0","0","0","0","KIRK"
"17075","20180927","1800","","TS","14.0N","59.8W","50","1000","120","110","0","60","40","0","0","0","0","0","0","0","KIRK"
"17076","20180928","0000","","TS","13.8N","60.8W","45","1002","130","130","0","60","0","0","0","0","0","0","0","0","KIRK"
"17077","20180928","0030","L","TS","13.8N","60.9W","45","1002","130","130","0","60","0","0","0","0","0","0","0","0","KIRK"
"17078","20180928","0600","","TS","13.3N","61.9W","45","1005","100","100","0","60","0","0","0","0","0","0","0","0","KIRK"
"17079","20180928","1200","","TS","13.6N","63.1W","40","1007","90","90","0","0","0","0","0","0","0","0","0","0","KIRK"
"17080","20180928","1800","","TS","14.4N","64.2W","35","1007","90","90","0","0","0","0","0","0","0","0","0","0","KIRK"
"17081","20180922","0000","","EX","35.0N","45.0W","25","1008","0","0","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17082","20180922","0600","","EX","34.4N","44.2W","30","1005","0","0","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17083","20180922","1200","","EX","33.7N","44.2W","35","1003","120","120","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17084","20180922","1800","","EX","33.3N","44.6W","35","1003","120","120","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17085","20180923","0000","","EX","33.2N","45.2W","35","1003","120","120","0","200","0","0","0","0","0","0","0","0","LESLIE"
"17086","20180923","0600","","EX","33.0N","45.9W","35","1002","0","0","0","200","0","0","0","0","0","0","0","0","LESLIE"
"17087","20180923","1200","","SS","33.2N","46.5W","35","1002","0","0","0","200","0","0","0","0","0","0","0","0","LESLIE"
"17088","20180923","1800","","SS","33.5N","47.0W","35","1002","0","0","0","200","0","0","0","0","0","0","0","0","LESLIE"
"17089","20180924","0000","","SS","33.5N","47.8W","35","1004","0","0","0","180","0","0","0","0","0","0","0","0","LESLIE"
"17090","20180924","0600","","SS","32.9N","48.5W","35","1004","0","0","0","180","0","0","0","0","0","0","0","0","LESLIE"
"17091","20180924","1200","","SS","32.8N","47.9W","35","1004","0","0","0","180","0","0","0","0","0","0","0","0","LESLIE"
"17092","20180924","1800","","SS","33.0N","47.6W","35","1004","0","0","0","180","0","0","0","0","0","0","0","0","LESLIE"
"17093","20180925","0000","","SD","32.7N","47.2W","30","1005","0","0","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17094","20180925","0600","","SD","32.1N","46.7W","30","1005","0","0","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17095","20180925","1200","","EX","31.7N","45.2W","30","1005","0","0","0","0","0","0","0","0","0","0","0","0","LESLIE"
"17096","20180925","1800","","EX","32.9N","44.3W","40","1000","60","100","130","150","0","0","0","0","0","0","0","0","LESLIE"
"17097","20180926","0000","","EX","32.6N","42.6W","50","998","60","100","130","150","0","0","40","40","0","0","0","0","LESLIE"
"17098","20180926","0600","","EX","32.3N","40.3W","55","992","100","140","180","250","0","0","40","40","0","0","0","0","LESLIE"
"17099","20180926","1200","","EX","33.8N","38.5W","55","987","100","180","240","360","0","0","40","40","0","0","0","0","LESLIE"
"17100","20180926","1800","","EX","36.1N","38.6W","60","978","150","180","240","360","40","40","80","80","0","0","0","0","LESLIE"
"17101","20180927","0000","","EX","37.3N","40.4W","65","970","300","210","240","400","90","90","150","180","0","50","0","170","LESLIE"
"17102","20180927","0600","","EX","37.1N","41.6W","65","970","300","210","240","400","90","90","210","270","0","50","0","180","LESLIE"
"17103","20180927","1200","","EX","37.0N","42.5W","65","970","300","210","240","400","90","90","210","270","0","50","0","180","LESLIE"
"17104","20180927","1800","","EX","37.0N","43.4W","60","978","300","240","240","450","140","150","100","150","0","0","0","0","LESLIE"
"17105","20180928","0000","","EX","36.9N","44.5W","50","983","360","360","360","450","120","80","50","80","0","0","0","0","LESLIE"
"17106","20180928","0600","","EX","36.6N","45.3W","50","983","360","360","360","450","120","0","0","0","0","0","0","0","LESLIE"
"17107","20180928","1200","","SS","36.4N","46.4W","45","986","300","250","250","350","0","0","0","0","0","0","0","0","LESLIE"
"17108","20180928","1800","","SS","36.3N","47.4W","45","986","220","180","180","240","0","0","0","0","0","0","0","0","LESLIE"
"17109","20180929","0000","","SS","35.9N","48.9W","40","991","220","150","150","200","0","0","0","0","0","0","0","0","LESLIE"
"17110","20180929","0600","","SS","35.4N","50.0W","40","991","220","150","150","200","0","0","0","0","0","0","0","0","LESLIE"
"17111","20180929","1200","","SS","34.7N","50.6W","40","991","220","150","150","200","0","0","0","0","0","0","0","0","LESLIE"
"17112","20180929","1800","","TS","34.3N","51.3W","45","991","200","150","100","180","0","0","0","0","0","0","0","0","LESLIE"
"17113","20180930","0000","","TS","34.0N","51.7W","45","991","200","150","100","180","0","0","0","0","0","0","0","0","LESLIE"
"17114","20180930","0600","","TS","33.8N","52.2W","45","991","180","150","100","180","0","0","0","0","0","0","0","0","LESLIE"
"17115","20180930","1200","","TS","33.7N","52.6W","45","991","180","130","100","120","0","0","0","0","0","0","0","0","LESLIE"
"17116","20180930","1800","","TS","33.6N","53.0W","45","991","180","130","100","120","0","0","0","0","0","0","0","0","LESLIE"
"17117","20181001","0000","","TS","33.5N","53.4W","45","991","150","120","80","110","0","0","0","0","0","0","0","0","LESLIE"
"17118","20181001","0600","","TS","33.3N","53.7W","50","990","140","110","80","110","50","0","0","50","0","0","0","0","LESLIE"
"17119","20181001","1200","","TS","33.1N","54.1W","50","990","140","110","80","110","50","0","0","50","0","0","0","0","LESLIE"
"17120","20181001","1800","","TS","32.8N","54.4W","50","990","140","110","80","110","50","0","0","50","0","0","0","0","LESLIE"
"17121","20181002","0000","","TS","32.4N","54.9W","50","990","140","110","80","110","50","0","0","50","0","0","0","0","LESLIE"
"17122","20181002","0600","","TS","31.9N","55.4W","55","989","140","110","80","110","50","50","0","50","0","0","0","0","LESLIE"
"17123","20181002","1200","","TS","31.2N","55.9W","55","989","140","110","110","120","50","50","0","50","0","0","0","0","LESLIE"
"17124","20181002","1800","","TS","30.4N","56.2W","60","986","140","100","160","200","70","50","0","80","0","0","0","0","LESLIE"
"17125","20181003","0000","","TS","29.8N","56.6W","60","984","140","100","160","200","70","50","0","80","0","0","0","0","LESLIE"
"17126","20181003","0600","","HU","29.6N","56.8W","65","980","140","130","150","200","70","50","50","90","30","30","0","0","LESLIE"
"17127","20181003","1200","","HU","29.5N","56.8W","75","972","140","130","150","200","70","50","50","90","30","30","0","0","LESLIE"
"17128","20181003","1800","","HU","29.8N","56.9W","75","970","140","130","150","180","70","50","50","80","30","30","30","30","LESLIE"
"17129","20181004","0000","","HU","30.3N","57.0W","75","972","140","130","150","180","70","50","50","80","30","30","30","30","LESLIE"
"17130","20181004","0600","","HU","30.9N","57.1W","70","976","160","160","150","180","90","80","70","80","40","30","30","30","LESLIE"
"17131","20181004","1200","","HU","31.7N","57.2W","65","979","200","180","160","190","110","120","100","110","35","25","25","25","LESLIE"
"17132","20181004","1800","","TS","32.8N","57.3W","60","982","250","180","160","190","110","120","100","110","0","0","0","0","LESLIE"
"17133","20181005","0000","","TS","34.2N","57.6W","55","984","250","180","160","190","110","120","100","110","0","0","0","0","LESLIE"
"17134","20181005","0600","","TS","35.2N","58.2W","55","986","250","220","190","200","130","130","120","0","0","0","0","0","LESLIE"
"17135","20181005","1200","","TS","35.9N","58.3W","55","986","250","220","190","200","120","120","110","0","0","0","0","0","LESLIE"
"17136","20181005","1800","","TS","36.2N","58.1W","50","987","250","220","190","220","90","100","90","0","0","0","0","0","LESLIE"
"17137","20181006","0000","","TS","36.5N","57.6W","50","987","250","220","190","220","90","100","90","0","0","0","0","0","LESLIE"
"17138","20181006","0600","","TS","36.9N","57.0W","50","987","250","250","240","160","120","120","0","0","0","0","0","0","LESLIE"
"17139","20181006","1200","","TS","37.4N","56.4W","50","987","250","250","240","160","120","120","0","0","0","0","0","0","LESLIE"
"17140","20181006","1800","","TS","37.5N","55.1W","50","987","250","250","240","160","120","120","0","0","0","0","0","0","LESLIE"
"17141","20181007","0000","","TS","37.4N","53.7W","50","987","250","250","240","160","120","120","0","0","0","0","0","0","LESLIE"
"17142","20181007","0600","","TS","37.1N","52.5W","50","987","240","240","240","160","120","120","0","0","0","0","0","0","LESLIE"
"17143","20181007","1200","","TS","36.5N","51.6W","50","987","240","240","240","160","120","120","0","0","0","0","0","0","LESLIE"
"17144","20181007","1800","","TS","36.1N","50.5W","50","987","200","200","180","180","90","90","0","0","0","0","0","0","LESLIE"
"17145","20181008","0000","","TS","35.8N","49.4W","45","989","150","200","180","200","0","0","0","0","0","0","0","0","LESLIE"
"17146","20181008","0600","","TS","35.5N","48.5W","45","989","150","200","180","200","0","0","0","0","0","0","0","0","LESLIE"
"17147","20181008","1200","","TS","34.9N","47.4W","45","989","150","200","180","200","0","0","0","0","0","0","0","0","LESLIE"
"17148","20181008","1800","","TS","34.3N","46.2W","50","986","120","150","150","270","0","50","50","0","0","0","0","0","LESLIE"
"17149","20181009","0000","","TS","33.5N","45.1W","55","983","120","150","150","270","0","50","50","0","0","0","0","0","LESLIE"
"17150","20181009","0600","","TS","32.7N","44.2W","55","983","120","150","150","270","0","50","50","0","0","0","0","0","LESLIE"
"17151","20181009","1200","","TS","31.6N","43.6W","55","983","120","120","180","270","0","50","50","0","0","0","0","0","LESLIE"
"17152","20181009","1800","","TS","30.7N","43.1W","60","983","120","120","180","270","0","50","50","0","0","0","0","0","LESLIE"
"17153","20181010","0000","","HU","29.8N","42.7W","65","981","120","90","120","270","40","40","40","40","0","20","20","0","LESLIE"
"17154","20181010","0600","","HU","28.8N","42.7W","65","981","120","90","120","240","40","40","40","40","0","20","20","0","LESLIE"
"17155","20181010","1200","","HU","28.1N","42.5W","65","980","110","100","120","240","40","40","40","40","0","20","20","0","LESLIE"
"17156","20181010","1800","","HU","27.7N","42.2W","65","980","100","130","130","240","40","50","40","40","0","20","20","0","LESLIE"
"17157","20181011","0000","","HU","27.7N","41.6W","70","978","100","130","130","210","40","50","50","40","0","20","25","0","LESLIE"
"17158","20181011","0600","","HU","28.1N","40.7W","70","978","100","130","130","210","40","50","50","40","0","20","25","0","LESLIE"
"17159","20181011","1200","","HU","28.8N","39.3W","70","978","140","160","160","210","40","50","50","40","0","25","25","0","LESLIE"
"17160","20181011","1800","","HU","29.5N","37.5W","75","976","140","160","160","210","40","80","80","40","0","40","40","0","LESLIE"
"17161","20181012","0000","","HU","30.4N","35.2W","80","968","140","180","160","180","50","100","100","50","0","65","65","0","LESLIE"
"17162","20181012","0600","","HU","31.4N","32.5W","80","968","140","180","160","180","50","100","100","50","0","65","65","0","LESLIE"
"17163","20181012","1200","","HU","32.6N","29.6W","75","971","140","180","180","180","50","90","70","30","0","60","50","0","LESLIE"
"17164","20181012","1800","","HU","33.4N","26.3W","75","971","140","180","180","180","50","90","70","30","0","60","50","0","LESLIE"
"17165","20181013","0000","","HU","34.2N","22.4W","70","976","140","180","180","150","50","90","90","0","0","50","50","0","LESLIE"
"17166","20181013","0600","","HU","35.5N","18.3W","65","977","140","180","180","150","50","90","90","0","0","50","50","0","LESLIE"
"17167","20181013","1200","","HU","37.2N","14.1W","65","979","140","180","180","150","50","90","90","0","0","50","50","0","LESLIE"
"17168","20181013","1800","","EX","39.3N","10.5W","60","984","140","180","180","150","50","90","90","0","0","0","0","0","LESLIE"
"17169","20181014","0000","","EX","41.1N","7.6W","40","998","0","0","120","210","0","0","0","0","0","0","0","0","LESLIE"
"17170","20181006","1800","","LO","17.8N","86.6W","25","1006","0","0","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17171","20181007","0000","","LO","18.1N","86.9W","25","1004","0","0","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17172","20181007","0600","","TD","18.4N","86.8W","30","1004","0","0","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17173","20181007","1200","","TS","18.8N","86.4W","35","1003","120","180","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17174","20181007","1800","","TS","19.1N","85.7W","45","999","120","180","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17175","20181008","0000","","TS","19.7N","85.5W","50","996","120","150","90","90","40","0","0","0","0","0","0","0","MICHAEL"
"17176","20181008","0600","","TS","20.2N","85.4W","60","984","120","150","90","90","80","80","0","50","0","0","0","0","MICHAEL"
"17177","20181008","1200","","HU","20.9N","85.1W","65","982","120","150","90","90","70","50","20","50","25","0","0","0","MICHAEL"
"17178","20181008","1800","","HU","21.7N","85.1W","75","977","120","150","80","90","60","50","20","50","30","0","0","25","MICHAEL"
"17179","20181009","0000","","HU","22.7N","85.2W","85","971","150","150","80","110","60","50","30","50","30","30","25","30","MICHAEL"
"17180","20181009","0600","","HU","23.7N","85.8W","85","973","170","140","70","140","70","50","30","50","35","30","20","30","MICHAEL"
"17181","20181009","1200","","HU","24.6N","86.2W","90","968","160","140","70","140","70","50","30","50","30","30","20","30","MICHAEL"
"17182","20181009","1800","","HU","25.6N","86.4W","100","961","160","140","70","140","70","50","30","50","40","30","20","30","MICHAEL"
"17183","20181010","0000","","HU","26.6N","86.5W","110","952","160","140","70","140","70","60","30","50","40","30","20","30","MICHAEL"
"17184","20181010","0600","","HU","27.7N","86.6W","120","945","160","140","70","140","80","80","30","50","40","30","20","30","MICHAEL"
"17185","20181010","1200","","HU","29.0N","86.3W","125","934","150","140","80","120","80","80","40","50","40","35","25","30","MICHAEL"
"17186","20181010","1730","L","HU","30.0N","85.5W","140","919","90","140","100","80","60","80","50","50","35","35","25","25","MICHAEL"
"17187","20181010","1800","","HU","30.2N","85.4W","135","920","90","140","100","80","60","80","50","50","35","35","25","25","MICHAEL"
"17188","20181011","0000","","HU","31.5N","84.5W","80","957","60","140","60","40","40","40","30","20","25","25","0","0","MICHAEL"
"17189","20181011","0600","","TS","32.8N","83.2W","50","979","50","140","50","0","0","20","0","0","0","0","0","0","MICHAEL"
"17190","20181011","1200","","TS","34.1N","81.7W","45","987","0","160","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17191","20181011","1800","","TS","35.6N","80.0W","45","991","0","200","0","0","0","0","0","0","0","0","0","0","MICHAEL"
"17192","20181012","0000","","EX","36.5N","77.7W","50","988","90","240","0","60","0","120","0","0","0","0","0","0","MICHAEL"
"17193","20181012","0600","","EX","37.3N","75.0W","60","983","90","240","80","80","0","50","50","50","0","0","0","0","MICHAEL"
"17194","20181012","1200","","EX","39.1N","70.6W","60","980","90","240","80","60","0","50","50","0","0","0","0","0","MICHAEL"
"17195","20181012","1800","","EX","41.1N","66.1W","60","977","90","320","230","60","0","90","90","0","0","0","0","0","MICHAEL"
"17196","20181013","0000","","EX","43.1N","61.5W","65","975","90","400","380","60","0","220","220","0","0","180","0","0","MICHAEL"
"17197","20181013","0600","","EX","44.8N","55.7W","65","975","90","400","380","60","0","220","220","0","0","180","0","0","MICHAEL"
"17198","20181013","1200","","EX","46.4N","48.2W","65","975","120","400","380","60","0","220","220","0","0","180","0","0","MICHAEL"
"17199","20181013","1800","","EX","47.6N","40.7W","65","975","120","400","380","60","0","220","220","0","0","180","0","0","MICHAEL"
"17200","20181014","0000","","EX","48.4N","33.1W","65","975","120","400","380","100","0","220","220","60","0","180","0","0","MICHAEL"
"17201","20181014","0600","","EX","48.8N","26.1W","65","975","120","400","380","150","0","220","220","90","0","180","0","0","MICHAEL"
"17202","20181014","1200","","EX","48.6N","20.7W","60","975","170","340","340","220","120","150","150","120","0","0","0","0","MICHAEL"
"17203","20181014","1800","","EX","47.5N","16.4W","55","978","170","340","340","220","120","100","100","120","0","0","0","0","MICHAEL"
"17204","20181015","0000","","EX","45.9N","13.5W","55","982","140","320","320","170","100","0","120","120","0","0","0","0","MICHAEL"
"17205","20181015","0600","","EX","44.4N","11.4W","50","989","140","320","320","170","0","100","100","0","0","0","0","0","MICHAEL"
"17206","20181015","1200","","EX","42.8N","10.3W","35","996","0","200","0","170","0","0","0","0","0","0","0","0","MICHAEL"
"17207","20181015","1800","","EX","41.2N","10.0W","35","1001","0","200","0","170","0","0","0","0","0","0","0","0","MICHAEL"
"17208","20181008","1200","","LO","9.3N","26.7W","25","1009","0","0","0","0","0","0","0","0","0","0","0","0","NADINE"
"17209","20181008","1800","","LO","9.5N","27.6W","25","1009","0","0","0","0","0","0","0","0","0","0","0","0","NADINE"
"17210","20181009","0000","","LO","9.8N","28.4W","25","1009","0","0","0","0","0","0","0","0","0","0","0","0","NADINE"
"17211","20181009","0600","","TD","10.1N","29.0W","30","1008","0","0","0","0","0","0","0","0","0","0","0","0","NADINE"
"17212","20181009","1200","","TS","10.4N","29.6W","35","1006","30","0","0","20","0","0","0","0","0","0","0","0","NADINE"
"17213","20181009","1800","","TS","10.8N","30.2W","40","1004","40","30","0","30","0","0","0","0","0","0","0","0","NADINE"
"17214","20181010","0000","","TS","11.2N","30.7W","50","999","50","40","20","50","20","0","0","20","0","0","0","0","NADINE"
"17215","20181010","0600","","TS","11.8N","30.9W","55","995","60","50","30","60","30","20","20","30","0","0","0","0","NADINE"
"17216","20181010","1200","","TS","12.3N","31.4W","55","996","70","60","30","60","30","20","20","30","0","0","0","0","NADINE"
"17217","20181010","1800","","TS","12.8N","32.0W","50","998","70","60","30","60","30","20","0","20","0","0","0","0","NADINE"
"17218","20181011","0000","","TS","13.3N","32.5W","50","998","70","50","30","60","30","0","0","30","0","0","0","0","NADINE"
"17219","20181011","0600","","TS","13.6N","33.1W","45","1001","70","40","30","60","0","0","0","0","0","0","0","0","NADINE"
"17220","20181011","1200","","TS","13.9N","33.8W","45","1001","60","40","30","50","0","0","0","0","0","0","0","0","NADINE"
